account_id;date;amount;duration;payments;frequency;account_year;account_month;account_day;disp_id;disp_type;gender;birth_year;birth_month;birth_day;inhabitants;less499;less1999;less9999;more10000;cities;ratioUrb;salary;unemploymant95;unemploymant96;enterpreneurs;crime95;crime96;last_balance;balance_m1_min;balance_m1_max;balance_m1_mean;balance_m1_std;num_trans_m1;balance_m3_min;balance_m3_max;balance_m3_mean;balance_m3_std;num_trans_m3;balance_m6_min;balance_m6_max;balance_m6_mean;balance_m6_std;num_trans_m6;balance_y1_min;balance_y1_max;balance_y1_mean;balance_y1_std;num_trans_y1;balance_all_min;balance_all_max;balance_all_mean;balance_all_std;num_trans;credit_m1_min;credit_m1_max;credit_m1_mean;credit_m1_std;credit_m1_sum;credit_m3_min;credit_m3_max;credit_m3_mean;credit_m3_std;credit_m3_sum;credit_m6_min;credit_m6_max;credit_m6_mean;credit_m6_std;credit_m6_sum;credit_y1_min;credit_y1_max;credit_y1_mean;credit_y1_std;credit_y1_sum;credit_all_min;credit_all_max;credit_all_mean;credit_all_std;credit_all_sum;withdrawal_m1_min;withdrawal_m1_max;withdrawal_m1_mean;withdrawal_m1_std;withdrawal_m1_sum;withdrawal_m3_min;withdrawal_m3_max;withdrawal_m3_mean;withdrawal_m3_std;withdrawal_m3_sum;withdrawal_m6_min;withdrawal_m6_max;withdrawal_m6_mean;withdrawal_m6_std;withdrawal_m6_sum;withdrawal_y1_min;withdrawal_y1_max;withdrawal_y1_mean;withdrawal_y1_std;withdrawal_y1_sum;withdrawal_all_min;withdrawal_all_max;withdrawal_all_mean;withdrawal_all_std;withdrawal_all_sum;age;status
6472;950206;43164;12;3597;0;1994;2;8;7814;0;1;1976;1;6;146784.92857142858;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;3770.0;3845.785714285714;31349.9;30235.0;84503.0;49734.60833333334;19454.4269335219;12.0;30235.0;120071.4;65446.024;24235.313598880177;25.0;30235.0;120071.4;71420.13863636363;21981.696800760525;44.0;800.0;120071.4;68377.06376811594;22291.654033186624;69.0;800.0;120071.4;68377.06376811594;22291.654033186624;69.0;229.5;38453.0;13194.166666666666;21877.36018315129;39582.5;229.5;57680.0;19488.35714285714;24585.85876859956;136418.5;229.5;57680.0;19450.67692307692;21991.23752433962;252858.8;111.0;57680.0;19429.61153846154;21566.298497578613;505169.9;111.0;57680.0;19429.61153846154;21566.298497578613;505169.9;14.6;20968.0;6031.4;6170.364287463099;54282.6;14.6;26900.0;8643.711111111112;8913.67401830329;155586.80000000002;14.6;28800.0;9570.66451612903;9804.720513220434;296690.6;14.6;43700.0;11019.065116279067;11352.303861727463;473819.79999999993;14.6;43700.0;11019.065116279067;11352.303861727463;473819.79999999993;19;1
4413;950208;221280;48;4610;2;1994;1;15;5318;0;0;1968;3;28;179118.36363636365;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6779.3;6174.272727272727;31344.7;31187.2;65465.2;39239.62857142858;12855.814930828548;7.0;16007.9;66185.9;36694.17142857142;12921.899688054495;21.0;12967.5;66185.9;34201.725581395345;11791.726634767781;43.0;8620.3;106144.8;38118.31714285716;17984.938275888744;70.0;1100.0;106144.8;37596.93239436621;18388.528003099997;71.0;157.5;33452.0;16804.75;23542.76672621551;33609.5;126.6;50178.0;19587.56666666667;22153.708018177607;117525.40000000001;120.3;50178.0;18190.266666666666;19405.959471973518;218283.2;69.5;50178.0;18196.066666666666;18973.666773295507;436705.6;69.5;50178.0;17512.224000000002;18886.266157146223;437805.60000000003;30.0;18800.0;8422.0;6882.444478526507;42110.0;30.0;21500.0;7458.266666666666;6566.31376765062;111874.0;30.0;21500.0;6701.225806451613;5312.7539795582325;207738.0;30.0;32300.0;8836.760869565218;7981.233842749943;406491.0;30.0;32300.0;8836.760869565218;7981.233842749943;406491.0;27;1
9750;950211;151728;48;3161;0;1994;5;16;11695;0;0;1976;6;23;179118.36363636365;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6779.3;6174.272727272727;26488.7;-409.6;31821.4;21857.560000000005;8744.085699386884;10.0;-669.7;47818.3;13869.723333333333;13023.485729374834;30.0;-669.7;72829.8;27454.375;22623.37140307539;48.0;-669.7;82784.6;30491.098245614034;24000.124998063562;57.0;-669.7;82784.6;30491.098245614034;24000.124998063562;57.0;35.6;16226.0;6921.719999999999;8443.712062357408;34608.6;9.8;16226.0;5521.836363636364;7271.089212528303;60740.2;9.8;44471.0;7220.755;12258.573641697512;144415.1;9.8;48906.0;8910.703571428572;13565.002400608164;249499.7;9.8;48906.0;8910.703571428572;13565.002400608164;249499.7;1.9;12834.0;4108.88;5904.747371988068;20544.4;0.8;15893.0;5155.9473684210525;5816.152941437074;97963.0;0.8;27000.0;7168.257142857142;7926.871455649545;200711.19999999998;0.8;27000.0;7690.041379310345;8275.667853952385;223011.2;0.8;27000.0;7690.041379310345;8275.667853952385;223011.2;19;-1
6353;950212;79920;60;1332;0;1993;11;26;7672;0;0;1953;4;5;85930.6;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;2476.9;2586.3;31271.6;31271.6;51405.9;41126.02727272727;5725.0957632324225;11.0;31271.6;74199.5;47845.10740740742;11156.732800005217;27.0;31271.6;74199.5;45287.77;10158.074262885959;50.0;20329.0;74199.5;44551.95747126437;10537.158206364797;87.0;700.0;74199.5;43846.97789473685;11483.013284673823;95.0;210.3;210.3;210.3;0.0;210.3;197.1;36634.5;12338.58;17157.373019113387;61692.9;181.3;36634.5;12319.772727272728;14348.210645379508;135517.5;161.0;36634.5;12843.5;13913.69098046956;295400.5;24.3;36634.5;13163.365517241378;14096.07700074426;381737.6;14.6;14500.0;3484.46;4255.966403428381;34844.6;14.6;19600.0;4080.627272727273;5454.575095073144;89773.8;14.6;19600.0;4127.887179487179;5212.914481472634;160987.6;14.6;24300.0;5093.21875;6501.203928232698;325966.0;14.6;24300.0;5310.090909090909;6578.608610260457;350466.0;42;1
817;950217;538500;60;8975;0;1994;3;18;981;0;0;1960;6;28;92102.83333333333;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;3385.3333333333335;3620.5833333333335;23271.0;20194.5;41676.0;26234.825;7797.180791020376;8.0;14837.0;46919.0;27859.75909090909;8480.014426406142;22.0;14837.0;58074.9;31199.21707317073;10425.235708795808;41.0;200.0;69775.9;33687.85862068965;13408.020364653368;58.0;200.0;69775.9;33687.85862068965;13408.020364653368;58.0;108.1;21388.0;10748.05;15047.161592971612;21496.1;92.2;32082.0;12531.733333333332;14155.701373180584;75190.4;92.2;32082.0;11648.366666666669;12389.04402147561;139780.40000000002;40.4;32082.0;11733.345454545457;12241.570741874251;258133.60000000003;40.4;32082.0;11733.345454545457;12241.570741874251;258133.60000000003;14.6;8300.0;4853.266666666666;3230.202907971365;29119.6;14.6;13100.0;4808.675;3805.0372787486153;76938.8;14.6;13100.0;5277.848275862069;4150.0595464420485;153057.6;14.6;23800.0;6523.961111111112;5685.696803899502;234862.6;14.6;23800.0;6523.961111111112;5685.696803899502;234862.6;35;1
4414;950223;97224;24;4051;0;1993;9;10;5320;0;1;1951;4;7;85930.6;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;2476.9;2586.3;19479.6;16085.0;30304.6;20944.85;5343.456749280242;8.0;16085.0;38545.4;24754.859259259254;6241.4374951275495;27.0;10361.7;38545.4;21238.621276595743;7240.7955512629715;47.0;10361.7;38545.4;21334.49462365592;6241.932329839605;93.0;1000.0;43393.0;22360.536607142854;7476.937792262856;112.0;96.2;10838.0;4744.733333333334;5514.708298118164;14234.2;84.7;16257.0;5346.677777777779;5970.862318747975;48120.100000000006;51.9;16257.0;5294.400000000001;5444.075429767667;90004.8;51.9;16257.0;5227.454838709678;5645.373841464573;162051.10000000003;51.9;16257.0;5482.85238095238;5690.5113840342565;230279.8;14.6;3716.0;2647.92;1564.01314956109;13239.6;14.6;4100.0;2769.9333333333334;1445.8683204220226;49858.8;14.6;4300.0;2755.92;1517.1167023507862;82677.6;14.6;4900.0;2602.8258064516126;1587.468687382989;161375.19999999998;14.6;11700.0;3011.431428571428;2245.6605222132116;210800.19999999998;44;1
6030;950304;28248;24;1177;0;1993;8;24;7286;0;1;1970;2;10;112252.81818181818;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;2765.4545454545455;2786.0;33743.7;33563.4;58423.4;42347.73333333333;11598.814524884287;6.0;33563.4;69893.0;46126.229999999996;11226.568138178198;20.0;33563.4;69893.0;46554.9027027027;10305.800674040229;37.0;33563.4;69893.0;46492.484507042245;10081.940524361196;71.0;400.0;69893.0;45582.448936170214;11726.617607165173;94.0;180.3;20037.0;10108.65;14040.80722198692;20217.3;180.1;30055.5;11782.583333333334;13216.863573997678;70695.5;180.1;30055.5;10947.875;11570.66582684812;131374.5;172.8;30055.5;10950.674999999997;11313.558008569225;262816.19999999995;26.9;30055.5;10476.673684210524;11121.579780639377;398113.5999999999;14.6;16700.0;6218.65;7325.330069241477;24874.6;14.6;21400.0;5485.9857142857145;7610.268821073995;76803.8;14.6;21400.0;5592.304;7581.871685830617;139807.6;14.6;21400.0;5803.302127659574;7610.708310505934;272755.19999999995;14.6;23400.0;6506.864285714285;8096.344793242501;364384.39999999997;25;1
11021;950304;168984;24;7041;0;1993;8;10;13240;0;0;1976;3;18;1204953.0;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;85677.0;99107.0;24304.3;10061.9;24304.3;12957.033333333333;5684.383227991113;6.0;7438.4;57871.9;25496.136363636368;18546.796866601944;22.0;7438.4;97986.5;48350.19047619047;30973.18737128906;42.0;7438.4;120806.4;54423.370526315804;26872.562936982784;95.0;-517.7;120806.4;56053.9975;28355.360158007305;160.0;28.0;14200.0;4752.333333333333;8181.919355098371;14257.0;28.0;14200.0;3434.5125;6137.739656173458;27476.1;28.0;45453.0;9361.294444444444;15709.507521186099;168503.3;28.0;49960.0;12017.585365853658;16692.652355281363;492721.0;28.0;49960.0;12442.474324324325;16271.418007332111;920743.1;14.6;7000.0;3338.2000000000003;3504.9590183053497;10014.6;14.6;13900.0;4788.842857142858;3874.159131935656;67043.8;14.6;34100.0;7377.649999999999;9132.986050146683;177063.59999999998;14.6;45300.0;9998.281481481481;11517.387243380776;539907.2;2.5;55200.0;10423.706976744186;12200.222136162745;896438.8;19;-1
8564;950311;76680;24;3195;0;1993;9;12;10255;0;0;1949;1;7;179118.36363636365;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6779.3;6174.272727272727;27191.2;27191.2;67226.5;49118.97777777778;15515.892850298509;9.0;27191.2;97098.3;56141.305882352935;19517.71103084582;34.0;27191.2;97098.3;57049.77377049182;16912.881158069056;61.0;27191.2;97098.3;60704.666666666686;17575.485558216278;117.0;1000.0;104676.1;62933.47482517484;21005.680291887613;143.0;202.5;38369.0;9844.325;19017.365591019698;39377.3;184.4;57554.0;13632.570000000002;22108.492937684983;136325.7;184.4;57554.0;13306.610526315788;20152.410050658535;252825.59999999998;184.4;57554.0;13655.451351351352;20034.08390970001;505251.7;91.9;57554.0;13581.835849056604;19987.889534204824;719837.3;14.6;18776.0;8208.72;6878.501980227962;41043.6;14.6;25200.0;6194.95;5608.0208491363355;148678.8;14.6;25200.0;6349.942857142856;5451.402090451319;266697.6;14.6;28700.0;6702.227499999999;6139.940357583061;536178.2;14.6;38700.0;7696.064444444445;8035.06675829033;692645.8;46;1
9869;950315;331560;60;5526;0;1993;8;21;11836;0;0;1980;11;23;92102.83333333333;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;3385.3333333333335;3620.5833333333335;47992.1;38208.1;60392.1;48470.9;7012.311783332703;7.0;30152.5;60392.1;44551.04285714285;7636.674187928369;21.0;17397.5;60392.1;38196.33555555557;9953.508865108724;45.0;17397.5;60392.1;35659.54666666667;9444.842053332839;90.0;900.0;71924.6;36941.99831932772;11038.40951152993;119.0;191.0;22184.0;11187.5;15551.399438635739;22375.0;162.1;22184.0;9671.557142857142;11705.251955690253;67700.9;127.3;33276.0;11211.207692307693;12696.688778146157;145745.7;126.0;33276.0;11631.728000000001;12506.81799125048;290793.2;36.3;33276.0;11490.66;12316.98768209675;459626.4;14.6;12400.0;5019.92;4667.681494275289;25099.6;14.6;12400.0;4549.914285714285;3627.6383330156873;63698.799999999996;14.6;12400.0;4203.674999999999;3146.832738361829;134517.59999999998;14.6;14100.0;4402.079999999999;3218.0093631001137;286135.19999999995;14.6;24700.0;5210.562025316454;4754.922999843097;411634.3999999999;15;1
5700;950316;103680;60;1728;0;1993;7;20;6895;0;0;1971;6;24;112252.81818181818;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;2765.4545454545455;2786.0;36427.6;26812.6;36427.6;29672.633333333335;3484.9276179953386;6.0;5000.3;36427.6;21104.491304347823;8439.259552123205;23.0;5000.3;45666.9;27189.92307692307;10273.355337408706;39.0;5000.3;45666.9;29832.57887323944;8714.027120124287;71.0;500.0;46520.1;28250.10917431193;9371.387579711678;109.0;99.1;9615.0;4857.05;6728.757419093067;9714.1;72.5;9615.0;5018.075;4507.256409946077;40144.6;72.5;14422.5;5301.75;5137.361829060934;74224.5;72.5;14422.5;5287.719230769231;5215.402151092031;137480.7;26.2;14422.5;5169.697727272727;5092.981211591362;227466.7;14.6;6200.0;2253.65;2710.7477363266394;9014.6;14.6;13920.0;2905.5866666666666;3515.903981678247;43583.799999999996;14.6;13920.0;3093.1040000000003;3715.6592623292754;77327.6;14.6;13920.0;3006.1155555555556;3583.3239866939416;135275.2;14.6;13920.0;3034.4461538461537;3553.7596123277017;197239.0;24;-1
1247;950316;99696;48;2077;0;1993;6;8;1505;0;1;1971;6;25;85930.6;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;2476.9;2586.3;32966.8;-974.6;44781.8;35141.45714285714;16728.358981368252;7.0;-974.6;44781.8;26197.672000000002;12947.324552281063;25.0;-974.6;107094.5;30097.67777777778;20683.592388949804;45.0;-974.6;110777.8;45532.12391304348;27473.356750601037;92.0;-974.6;127684.9;46341.29351851852;28762.206936050658;108.0;66.4;45690.0;22878.2;32260.75694214257;45756.4;66.4;45690.0;14274.771428571428;19669.05484517192;99923.4;61.8;49327.0;13046.664285714285;17891.58193214843;182653.3;61.8;49327.0;15009.230303030303;16306.959838583587;495304.6;61.8;49327.0;14426.435555555556;16356.543583868193;649189.6;0.4;14400.0;5243.0;6518.33890496651;26215.0;0.4;17942.0;5538.122222222223;5490.803242273345;99686.20000000001;0.4;48300.0;7939.064516129033;10000.651237112792;246111.00000000003;0.4;48300.0;8661.400000000001;10711.640721937141;511022.60000000003;0.4;55900.0;9781.31111111111;12231.452388361142;616222.6;24;-1
8316;950319;134784;24;5616;0;1994;6;4;9961;0;1;1940;5;11;179118.36363636365;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6779.3;6174.272727272727;16218.7;15467.0;21118.7;16601.1;2229.226760112125;6.0;15467.0;112839.2;29014.714285714275;21399.95912676671;21.0;15467.0;112839.2;45908.130952380954;25505.31316698722;42.0;900.0;112839.2;44005.11272727274;25288.20097524663;55.0;900.0;112839.2;44005.11272727274;25288.20097524663;55.0;83.1;5500.0;1888.7333333333333;3127.4486731732836;5666.2;83.1;34923.0;4598.0199999999995;10851.429408331422;45980.2;12.2;43785.0;8833.19;15365.186057821547;176663.80000000002;12.2;43785.0;8822.476666666666;14458.349213914627;264674.3;12.2;43785.0;8822.476666666666;14458.349213914627;264674.3;14.6;5800.0;3571.5333333333333;3113.0902738811374;10714.6;14.6;58800.0;9788.890909090911;16983.0467170914;107677.80000000002;14.6;58800.0;9634.345454545457;13518.344008780818;211955.60000000003;14.6;58800.0;9938.223999999998;13051.140090852854;248455.59999999998;14.6;58800.0;9938.223999999998;13051.140090852854;248455.59999999998;55;1
3064;950321;15420;12;1285;0;1993;5;23;3705;0;1;1965;6;4;117897.7;26.9;16.1;5.2;2.1;7.0;80.19999999999999;9334.2;4.802;5.857000000000001;112.3;4863.4;4838.0;31867.2;23013.2;32667.2;29417.285714285717;3382.7655625875955;7.0;11341.9;32667.2;24787.429629629623;5799.715997610097;27.0;11341.9;34972.2;25811.01568627451;5212.531177052951;51.0;11341.9;34972.2;25408.411827957003;5038.080717738207;93.0;1000.0;41137.4;24577.199999999997;7049.35098797991;151.0;100.9;9254.0;3251.633333333333;5200.352815274492;9754.9;100.9;9254.0;4623.0625;4756.539514316053;36984.5;100.9;13881.0;4742.3933333333325;5056.530756424474;71135.9;69.8;13881.0;4630.637931034483;4990.916870276428;134288.5;22.1;13881.0;4776.766037735849;4884.570441823116;253168.6;14.6;4714.0;1745.9;2064.4908105067134;6983.6;14.6;4714.0;1915.3052631578948;1570.0249769682305;36390.8;14.6;4714.0;1973.377777777778;1630.6588521402912;71041.6;14.6;4714.0;1920.9875000000002;1671.6138932466545;122943.20000000001;14.6;11840.0;2258.1755102040815;2116.062844985978;221301.2;30;1
7607;950327;31728;24;1322;0;1993;9;5;9110;0;0;1950;4;10;1204953.0;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;85677.0;99107.0;32802.7;21197.7;36042.7;28315.13333333333;5716.5126367976;6.0;14413.3;36042.7;25991.157692307686;5838.660973968129;26.0;14413.3;38825.8;27116.873913043477;6244.6190971262;46.0;14413.3;47088.7;28614.749425287362;6514.202787663875;87.0;600.0;56122.8;31139.747863247867;9913.022916290282;117.0;107.1;14845.0;7476.05;10421.269030449219;14952.1;101.6;14845.0;7396.5142857142855;7368.992474422486;51775.6;101.6;22267.5;8009.03076923077;8223.59839834775;104117.40000000001;101.6;22267.5;7786.896153846154;8167.531176970469;202459.30000000002;36.5;22267.5;7781.153658536585;8053.180895400821;319027.3;14.6;6020.0;2668.65;2595.601527584695;10674.6;14.6;7840.0;3026.515789473684;2544.834428419691;57503.799999999996;14.6;7840.0;3162.6545454545458;2528.231931742382;104367.6;14.6;19680.0;3446.4786885245903;3360.5729212499245;210235.2;14.6;19680.0;3766.1105263157892;3840.682332627158;286224.39999999997;45;1
2228;950329;185952;48;3874;0;1994;3;19;2700;0;0;1945;2;22;117897.7;26.9;16.1;5.2;2.1;7.0;80.19999999999999;9334.2;4.802;5.857000000000001;112.3;4863.4;4838.0;82385.2;47293.2;145318.2;91089.07500000001;36242.51844543723;8.0;27005.0;145318.2;69332.42857142855;38321.367856396704;14.0;27005.0;145318.2;58117.72857142856;34994.003947821446;21.0;11700.0;145318.2;51610.56363636363;30828.454865592703;33.0;700.0;145318.2;50113.194117647065;31588.37996191236;34.0;35092.0;46725.0;40518.0;5855.69321259234;121554.0;148.9;46725.0;21966.17142857143;20890.37510296024;153763.2;148.9;46725.0;15175.609090909093;19010.709002899104;166931.7;68.7;46725.0;13121.584210526316;17163.553859956442;249310.1;68.7;46725.0;12500.505000000001;16935.10434827066;250010.1;4500.0;57400.0;19605.0;23187.014145853278;98025.0;3800.0;57400.0;15303.57142857143;20312.006037949926;107125.0;1800.0;57400.0;12232.5;17385.690356343825;122325.0;1800.0;57400.0;11973.214285714286;14859.497300631421;167625.0;1800.0;57400.0;11973.214285714286;14859.497300631421;167625.0;50;1
2361;950401;156672;36;4352;0;1994;2;25;2853;0;1;1956;4;25;85930.6;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;2476.9;2586.3;23271.5;12686.0;23286.1;19892.433333333334;4304.77434793819;6.0;11418.8;24697.1;19351.934782608692;3854.0717663989285;23.0;11418.8;27584.7;21018.741860465117;4300.290948862955;43.0;11418.8;41876.9;23636.5;5918.546295646785;71.0;500.0;41876.9;22927.50266666667;6686.145590252044;75.0;80.2;6920.0;3533.4;3420.3863349042895;10600.2;74.8;7800.0;3811.5888888888885;3360.3443433837415;34304.299999999996;74.8;10380.0;3784.4388888888884;3406.3092625197883;68119.9;74.5;10380.0;3610.7787878787876;3483.4954561436543;119155.7;11.2;10380.0;3672.6189189189195;3551.690906599422;135886.90000000002;14.6;4613.0;3042.5333333333333;2622.875798304856;9127.6;14.6;4900.0;2680.2;1961.5091897665077;37522.799999999996;14.6;5900.0;2753.824;2030.7800983201835;68845.6;14.6;9000.0;2963.5631578947373;2233.020133945499;112615.40000000001;14.6;9000.0;2963.5631578947373;2233.020133945499;112615.40000000001;39;1
3752;950402;18564;12;1547;0;1994;11;25;4527;0;1;1963;2;4;1204953.0;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;85677.0;99107.0;43265.7;43098.4;56498.4;47620.833333333336;7688.653312728657;3.0;34496.5;56498.4;42773.34444444445;7302.33491325054;9.0;200.0;56498.4;35538.04615384616;14265.870341694039;13.0;200.0;56498.4;35538.04615384616;14265.870341694039;13.0;200.0;56498.4;35538.04615384616;14265.870341694039;13.0;167.3;17069.0;8618.15;11951.306683580671;17236.3;115.9;17069.0;8606.366666666667;9270.364889186762;51638.200000000004;24.0;25603.5;8607.3;10385.836977225283;77465.7;24.0;25603.5;8607.3;10385.836977225283;77465.7;24.0;25603.5;8607.3;10385.836977225283;77465.7;13400.0;13400.0;13400.0;0.0;13400.0;8100.0;13400.0;11300.0;2816.0255680657447;33900.0;300.0;13400.0;8550.0;5961.263848100221;34200.0;300.0;13400.0;8550.0;5961.263848100221;34200.0;300.0;13400.0;8550.0;5961.263848100221;34200.0;32;1
4079;950405;158976;48;3312;0;1993;11;3;4916;0;0;1939;1;9;112252.81818181818;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;2765.4545454545455;2786.0;18879.4;12819.7;18894.0;17489.842857142856;2149.7243791217693;7.0;12819.7;37541.8;21258.042307692307;5783.099629587792;26.0;12819.7;111209.5;43220.807812499996;24573.05349495278;64.0;12819.7;130293.2;49894.13385826773;23848.454850018446;127.0;600.0;130293.2;49916.09102564102;23319.33818504642;156.0;74.4;6000.0;3037.2;4190.031942599006;6074.4;74.4;22233.0;5501.5142857142855;7968.339661315601;38510.6;74.4;41021.0;10603.7;12801.386865216644;190866.6;74.4;48358.0;13998.451351351352;14988.394977700835;517942.7;74.4;48358.0;13041.750000000002;13603.887577446527;678171.0000000001;14.6;5009.0;2032.52;2536.9849924664513;10162.6;14.6;21997.0;3483.4105263157894;5148.418082165815;66184.8;14.6;26300.0;5645.18695652174;7665.4931106908125;259678.60000000003;14.6;37300.0;6177.402222222222;8535.946510288819;555966.2;14.6;37300.0;6339.340384615385;8769.235739573736;659291.4;56;1
8625;950410;47304;24;1971;0;1993;11;10;10328;0;0;1971;8;3;146784.92857142858;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;3770.0;3845.785714285714;62458.3;52561.3;147258.3;98057.18461538463;27167.654003116957;13.0;21438.0;148093.0;85916.6303030303;32138.839273518464;33.0;21438.0;148093.0;76209.80937500001;27715.670299462035;64.0;18059.9;148093.0;74656.92713178296;29343.26159178136;129.0;400.0;148093.0;68740.02335329342;30916.763221258963;167.0;194.8;49060.0;27218.583333333332;22142.15358039201;163311.5;177.5;49060.0;21584.4;19366.104715714;323766.0;177.5;49060.0;17859.62692307692;18122.44306123339;464350.3;91.7;49060.0;17385.434545454547;17555.400593931605;956198.9000000001;38.3;49060.0;15647.294736842105;17036.188992384377;1189194.4;14.6;55300.0;23080.8;22199.08299036997;161565.6;14.6;55300.0;16327.600000000002;18218.97467703254;293896.80000000005;14.6;55300.0;12126.147368421052;15104.503521130968;460793.6;14.6;59900.0;12607.67837837838;15577.945867570306;932968.2000000001;14.6;59900.0;12381.714285714286;14812.961101298124;1126736.0;24;1
9591;950411;104712;24;4363;0;1993;5;20;11496;0;0;1944;12;12;179118.36363636365;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6779.3;6174.272727272727;21801.2;21801.2;25947.2;24983.78;1782.1632338256784;5.0;18723.2;39407.5;25018.611764705885;5641.762864331763;17.0;18723.2;127658.5;46875.493478260876;26582.694564324713;46.0;18723.2;147603.2;60382.55049504951;30225.167112181938;101.0;400.0;147603.2;57357.84345549739;27075.742058323925;191.0;100.3;200.0;150.15;70.4985460842988;300.3;83.9;20561.0;4227.849999999999;8163.979007506083;25367.1;83.9;40552.0;10839.882352941177;13028.983287090905;184278.0;83.9;49831.0;17380.436111111114;17526.773505943947;625695.7000000001;83.9;49831.0;16041.951388888889;16620.530595350556;1155020.5;14.6;4146.0;2620.2000000000003;2267.5079977808236;7860.6;14.6;17100.0;4302.254545454545;4738.950311696385;47324.799999999996;14.6;38400.0;6991.262068965518;8474.357741715963;202746.6;14.6;53200.0;10555.033846153845;13142.15891394795;686077.2;14.6;56400.0;9522.850420168068;12242.011882765644;1133219.2000000002;51;1
9828;950413;126600;24;5275;0;1993;5;20;11787;0;0;1939;2;27;92102.83333333333;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;3385.3333333333335;3620.5833333333335;48720.6;37904.7;69720.6;46501.14;13782.260145854165;5.0;17875.8;69720.6;43536.94375;15857.595330144637;16.0;17875.8;74692.2;42613.43421052632;15212.08903294006;38.0;17875.8;76717.0;44119.668831168834;15169.765308060878;77.0;400.0;94043.3;47118.99318181818;17179.811463037822;132.0;182.5;31648.0;15915.25;22249.46842342531;31830.5;137.4;31648.0;15902.75;17248.06330226672;95416.5;137.4;47472.0;17224.983333333334;18343.529763767998;206699.80000000002;132.9;47472.0;17226.191666666666;17939.12606009355;413428.6;62.3;47472.0;17293.55652173913;17819.145751474447;795503.6;14.6;21000.0;8630.866666666667;10984.523633427774;25892.6;14.6;21000.0;7074.879999999999;7486.316275089282;70748.79999999999;14.6;24100.0;7985.6;7487.184997313742;207625.6;14.6;24300.0;8046.550943396225;7158.1411712501995;426467.19999999995;14.6;32400.0;8683.520930232558;8204.095956032697;746782.8;56;1
