loan_id;duration;frequency;account_year;account_month;account_day;disp_type;gender;birth_year;birth_month;birth_day;less499;less1999;less9999;more10000;cities;ratioUrb;salary;unemploymant95;unemploymant96;enterpreneurs;num_trans_m1;balance_m3_min;num_trans_m3;balance_m6_mean;num_trans_m6;balance_y1_min;num_trans_y1;balance_all_min;balance_all_mean;num_trans;credit_m1_min;credit_m3_min;credit_m6_min;credit_m6_mean;credit_m6_std;credit_y1_min;credit_y1_mean;credit_all_min;withdrawal_m1_min;withdrawal_m3_min;withdrawal_m3_std;withdrawal_m6_min;withdrawal_y1_min;age;status
6986;48;0;1994;5;16;0;0;1976;6;23;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;10.0;-669.7;30.0;27454.375;48.0;-669.7;57.0;-669.7;30491.098245614034;57.0;35.6;9.8;9.8;7220.755;12258.573641697512;9.8;8910.703571428572;9.8;1.9;0.8;5816.152941437074;0.8;0.8;19;-1
6294;60;0;1993;11;26;0;0;1953;4;5;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;11.0;31271.6;27.0;45287.77;50.0;20329.0;87.0;700.0;43846.97789473685;95.0;210.3;197.1;181.3;12319.772727272728;14348.210645379508;161.0;12843.5;24.3;14.6;14.6;5454.575095073144;14.6;14.6;42;1
5132;60;0;1994;3;18;0;0;1960;6;28;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;8.0;14837.0;22.0;31199.21707317073;41.0;200.0;58.0;200.0;33687.85862068965;58.0;108.1;92.2;92.2;11648.366666666669;12389.04402147561;40.4;11733.345454545457;40.4;14.6;14.6;3805.0372787486153;14.6;14.6;35;1
5877;24;0;1993;9;10;0;1;1951;4;7;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;8.0;16085.0;27.0;21238.621276595743;47.0;10361.7;93.0;1000.0;22360.536607142854;112.0;96.2;84.7;51.9;5294.400000000001;5444.075429767667;51.9;5227.454838709678;51.9;14.6;14.6;1445.8683204220226;14.6;14.6;44;1
6227;24;0;1993;8;24;0;1;1970;2;10;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;6.0;33563.4;20.0;46554.9027027027;37.0;33563.4;71.0;400.0;45582.448936170214;94.0;180.3;180.1;180.1;10947.875;11570.66582684812;172.8;10950.674999999997;26.9;14.6;14.6;7610.268821073995;14.6;14.6;25;1
7241;24;0;1993;8;10;0;0;1976;3;18;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;6.0;7438.4;22.0;48350.19047619047;42.0;7438.4;95.0;-517.7;56053.9975;160.0;28.0;28.0;28.0;9361.294444444444;15709.507521186099;28.0;12017.585365853658;28.0;14.6;14.6;3874.159131935656;14.6;14.6;19;-1
6737;24;0;1993;9;12;0;0;1949;1;7;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;9.0;27191.2;34.0;57049.77377049182;61.0;27191.2;117.0;1000.0;62933.47482517484;143.0;202.5;184.4;184.4;13306.610526315788;20152.410050658535;184.4;13655.451351351352;91.9;14.6;14.6;5608.0208491363355;14.6;14.6;46;1
7004;60;0;1993;8;21;0;0;1980;11;23;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;7.0;30152.5;21.0;38196.33555555557;45.0;17397.5;90.0;900.0;36941.99831932772;119.0;191.0;162.1;127.3;11211.207692307693;12696.688778146157;126.0;11631.728000000001;36.3;14.6;14.6;3627.6383330156873;14.6;14.6;15;1
6169;60;0;1993;7;20;0;0;1971;6;24;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;6.0;5000.3;23.0;27189.92307692307;39.0;5000.3;71.0;500.0;28250.10917431193;109.0;99.1;72.5;72.5;5301.75;5137.361829060934;72.5;5287.719230769231;26.2;14.6;14.6;3515.903981678247;14.6;14.6;24;-1
5208;48;0;1993;6;8;0;1;1971;6;25;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;7.0;-974.6;25.0;30097.67777777778;45.0;-974.6;92.0;-974.6;46341.29351851852;108.0;66.4;66.4;61.8;13046.664285714285;17891.58193214843;61.8;15009.230303030303;61.8;0.4;0.4;5490.803242273345;0.4;0.4;24;-1
6694;24;0;1994;6;4;0;1;1940;5;11;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6.0;15467.0;21.0;45908.130952380954;42.0;900.0;55.0;900.0;44005.11272727274;55.0;83.1;83.1;12.2;8833.19;15365.186057821547;12.2;8822.476666666666;12.2;14.6;14.6;16983.0467170914;14.6;14.6;55;1
5599;12;0;1993;5;23;0;1;1965;6;4;26.9;16.1;5.2;2.1;7.0;80.19999999999999;9334.2;4.802;5.857000000000001;112.3;7.0;11341.9;27.0;25811.01568627451;51.0;11341.9;93.0;1000.0;24577.199999999997;151.0;100.9;100.9;100.9;4742.3933333333325;5056.530756424474;69.8;4630.637931034483;22.1;14.6;14.6;1570.0249769682305;14.6;14.6;30;1
6546;24;0;1993;9;5;0;0;1950;4;10;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;6.0;14413.3;26.0;27116.873913043477;46.0;14413.3;87.0;600.0;31139.747863247867;117.0;107.1;101.6;101.6;8009.03076923077;8223.59839834775;101.6;7786.896153846154;36.5;14.6;14.6;2544.834428419691;14.6;14.6;45;1
5414;48;0;1994;3;19;0;0;1945;2;22;26.9;16.1;5.2;2.1;7.0;80.19999999999999;9334.2;4.802;5.857000000000001;112.3;8.0;27005.0;14.0;58117.72857142856;21.0;11700.0;33.0;700.0;50113.194117647065;34.0;35092.0;148.9;148.9;15175.609090909093;19010.709002899104;68.7;13121.584210526316;68.7;4500.0;3800.0;20312.006037949926;1800.0;1800.0;50;1
5453;36;0;1994;2;25;0;1;1956;4;25;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;6.0;11418.8;23.0;21018.741860465117;43.0;11418.8;71.0;500.0;22927.50266666667;75.0;80.2;74.8;74.8;3784.4388888888884;3406.3092625197883;74.5;3610.7787878787876;11.2;14.6;14.6;1961.5091897665077;14.6;14.6;39;1
5740;12;0;1994;11;25;0;1;1963;2;4;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;3.0;34496.5;9.0;35538.04615384616;13.0;200.0;13.0;200.0;35538.04615384616;13.0;167.3;115.9;24.0;8607.3;10385.836977225283;24.0;8607.3;24.0;13400.0;8100.0;2816.0255680657447;300.0;300.0;32;1
5804;48;0;1993;11;3;0;0;1939;1;9;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;7.0;12819.7;26.0;43220.807812499996;64.0;12819.7;127.0;600.0;49916.09102564102;156.0;74.4;74.4;74.4;10603.7;12801.386865216644;74.4;13998.451351351352;74.4;14.6;14.6;5148.418082165815;14.6;14.6;56;1
6745;24;0;1993;11;10;0;0;1971;8;3;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;13.0;21438.0;33.0;76209.80937500001;64.0;18059.9;129.0;400.0;68740.02335329342;167.0;194.8;177.5;177.5;17859.62692307692;18122.44306123339;91.7;17385.434545454547;38.3;14.6;14.6;18218.97467703254;14.6;14.6;24;1
6950;24;0;1993;5;20;0;0;1944;12;12;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;5.0;18723.2;17.0;46875.493478260876;46.0;18723.2;101.0;400.0;57357.84345549739;191.0;100.3;83.9;83.9;10839.882352941177;13028.983287090905;83.9;17380.436111111114;83.9;14.6;14.6;4738.950311696385;14.6;14.6;51;1
6996;24;0;1993;5;20;0;0;1939;2;27;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;5.0;17875.8;16.0;42613.43421052632;38.0;17875.8;77.0;400.0;47118.99318181818;132.0;182.5;137.4;137.4;17224.983333333334;18343.529763767998;132.9;17226.191666666666;62.3;14.6;14.6;7486.316275089282;14.6;14.6;56;1
5352;12;0;1994;10;30;0;1;1976;6;9;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;2.0;23798.4;6.0;31793.73571428571;14.0;800.0;14.0;800.0;31793.73571428571;14.0;147.7;147.7;66.2;6971.799999999999;11183.766661773663;66.2;6971.799999999999;66.2;3900.0;2200.0;1903.5055380358979;2200.0;2200.0;19;-1
6151;60;0;1994;6;17;0;1;1948;8;3;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;5.0;18666.1;18.0;32109.47435897435;39.0;200.0;51.0;200.0;31185.156862745098;51.0;118.1;98.5;98.5;7076.069230769232;7828.559862386846;43.4;7056.204545454545;43.4;14.6;14.6;2684.1518429590765;14.6;14.6;47;1
5310;36;0;1993;12;11;0;1;1940;7;24;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;9.0;15263.6;24.0;35321.637704918045;61.0;15263.6;108.0;600.0;36063.78833333333;120.0;148.1;116.1;116.1;9275.742857142857;10419.478616493267;116.1;9281.189285714287;86.7;14.6;14.6;2170.693357585697;14.6;14.6;55;1
5045;24;0;1993;12;13;0;0;1947;10;8;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;5.0;5133.8;16.0;34810.60588235294;34.0;-243.3;74.0;-243.3;42084.311363636356;88.0;75.9;75.9;75.9;13386.876923076923;17885.998311861797;75.9;15484.796153846155;16.8;14.6;14.6;7564.63298511934;14.6;0.2;48;-1
6929;12;2;1993;7;6;0;0;1972;4;3;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;6.0;18262.3;17.0;50179.52173913045;46.0;18262.3;91.0;800.0;57977.034810126584;158.0;177.6;92.8;92.8;17746.542857142857;20168.79603502989;92.8;16689.8375;92.8;30.0;30.0;4600.59601277131;30.0;30.0;23;1
5151;60;1;1994;11;2;0;1;1958;12;30;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;8.0;38274.6;19.0;75959.85357142858;28.0;200.0;30.0;200.0;72242.89666666668;30.0;343.2;256.4;100.5;21813.625000000004;23153.31747229659;100.5;21569.60714285714;100.5;100.0;100.0;12041.294922484725;100.0;100.0;37;1
5212;36;0;1994;4;21;0;1;1946;10;17;26.9;16.1;5.2;2.1;7.0;80.19999999999999;9334.2;4.802;5.857000000000001;112.3;9.0;28410.3;21.0;33093.4;53.0;17935.8;83.0;700.0;34577.30232558139;86.0;139.4;128.5;106.1;7453.942857142856;8423.794898492491;32.3;7860.526923076923;32.3;14.6;14.6;1894.7253350639858;14.6;14.6;49;1
5138;48;0;1993;9;21;0;1;1954;3;16;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;6.0;20088.9;23.0;28230.437037037038;54.0;20088.9;106.0;700.0;30847.14932432432;148.0;10405.0;99.6;99.6;6200.472727272727;6017.404957968328;99.6;5698.6125;25.0;382.0;14.6;1026.3882948303267;14.6;14.6;41;1
5713;60;0;1993;7;27;0;0;1978;1;31;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;7.0;8755.4;24.0;22015.92181818182;55.0;8042.2;107.0;900.0;24908.761445783133;166.0;400.0;99.5;95.0;7545.686666666666;8469.939390225603;95.0;7087.993548387098;17.0;368.0;14.6;3224.4687696027995;14.6;14.6;17;1
6704;60;0;1993;11;20;0;1;1961;9;14;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;12.0;39322.1;33.0;70419.70980392158;51.0;25774.5;67.0;200.0;58445.02702702703;74.0;287.4;192.4;100.6;14284.275;15649.58296055674;67.8;11905.797058823531;67.8;14.6;14.6;10593.077800965588;14.6;14.6;34;1
6474;60;0;1993;9;6;0;0;1955;8;14;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;6.0;23041.8;17.0;27921.794736842112;38.0;18781.0;79.0;700.0;29108.363865546213;119.0;107.9;107.9;89.5;3416.5933333333332;3733.4031565366868;89.5;3688.7965517241378;51.7;14.6;14.6;2645.131328728731;14.6;14.6;40;1
6676;24;0;1995;2;8;0;1;1969;12;25;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;3.0;20153.4;9.0;27626.083333333332;12.0;200.0;12.0;200.0;27626.083333333332;12.0;128.9;59.4;59.4;6735.577777777778;6669.9711372647225;59.4;6735.577777777778;59.4;11300.0;3300.0;4026.5783654777333;3300.0;3300.0;26;1
6965;24;0;1993;11;14;0;1;1941;9;13;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;6.0;36472.9;25.0;76072.4431034483;58.0;5818.0;116.0;800.0;63889.87393939395;165.0;308.6;308.6;169.6;20954.239999999998;18084.613193698235;78.1;21936.36976744186;12.2;14.6;14.6;14797.667307512476;14.6;14.6;54;1
6725;36;0;1993;9;18;0;1;1948;8;28;69.375;16.625;5.75;1.125;6.0;61.05;8831.5;2.27125;2.81375;122.375;8.0;21515.8;23.0;33825.359615384616;52.0;19583.8;99.0;700.0;35566.881081081076;148.0;107.6;107.6;100.3;6144.7;9221.774864236639;100.3;6289.82972972973;33.6;14.6;14.6;2925.2263078414826;14.6;14.6;47;1
7166;24;0;1995;1;15;0;0;1956;2;18;26.9;16.1;5.2;2.1;7.0;80.19999999999999;9334.2;4.802;5.857000000000001;112.3;4.0;30387.0;10.0;30953.14375;16.0;300.0;16.0;300.0;30953.14375;16.0;134.6;104.0;43.0;7095.2;7305.874144002209;43.0;7095.2;43.0;7303.0;7303.0;2439.2797263399975;2000.0;2000.0;39;1
7138;60;0;1993;9;13;0;0;1946;10;15;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;8.0;16810.3;23.0;23032.34318181818;44.0;16141.2;89.0;400.0;24643.283941605834;137.0;82.9;82.9;80.8;3650.8642857142854;4048.7835781222643;77.6;3827.8653846153848;41.5;14.6;14.6;1513.5719010690846;14.6;14.6;49;1
5970;48;0;1994;1;14;0;0;1948;5;8;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;4.0;4670.5;17.0;22245.297222222223;36.0;2063.4;80.0;300.0;27778.74563106796;103.0;91.5;65.9;65.9;12737.366666666667;13608.905979229747;65.9;12267.656;52.0;14.6;14.6;4870.970181353646;14.6;14.6;47;1
6157;24;1;1995;1;8;0;1;1963;12;24;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;7.0;41738.7;16.0;56257.70799999999;25.0;900.0;26.0;900.0;54128.56538461537;26.0;288.2;269.0;68.7;13460.991666666669;14242.077347548728;68.7;12494.76153846154;68.7;100.0;100.0;8454.876567861755;100.0;100.0;32;1
6153;60;2;1994;11;15;0;1;1980;12;7;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;6.0;23994.4;22.0;47034.94473684209;38.0;1100.0;49.0;1100.0;49651.8918367347;49.0;221.0;99.1;91.6;7454.6375;10557.297100039385;31.1;11216.012499999999;31.1;30.0;30.0;7265.25185915279;30.0;30.0;15;1
5693;24;0;1994;12;8;0;1;1951;6;25;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;5.0;26231.3;18.0;39803.26428571429;28.0;1000.0;32.0;1000.0;36548.818750000006;32.0;180.1;139.3;139.3;8431.26923076923;9084.455185405508;61.8;7533.605882352941;61.8;14.6;14.6;5027.749895782949;14.6;14.6;44;1
5922;12;0;1994;8;27;0;1;1973;5;15;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;6.0;11356.0;19.0;42261.81025641025;39.0;500.0;51.0;500.0;41077.63529411765;51.0;109.9;90.7;90.7;13059.757142857143;17072.553008882383;90.7;11452.434782608696;90.7;14.6;14.6;3683.1835639919723;14.6;14.6;22;1
5959;24;0;1995;2;13;0;1;1959;11;22;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;8.0;29443.4;15.0;50214.50434782608;23.0;600.0;23.0;600.0;50214.50434782608;23.0;154.7;154.7;69.6;19481.758333333335;20687.868352093712;69.6;19481.758333333335;69.6;14.6;14.6;15528.665892149267;14.6;14.6;36;1
5980;12;0;1994;6;4;0;0;1968;9;9;69.375;16.625;5.75;1.125;6.0;61.05;8831.5;2.27125;2.81375;122.375;6.0;23067.5;18.0;33186.05135135136;37.0;16925.3;70.0;1000.0;30812.94615384616;78.0;136.6;117.9;111.4;5472.930769230769;6063.845036413862;86.7;5644.500000000001;59.2;14.6;14.6;4292.5917564609335;14.6;14.6;27;1
6764;48;0;1994;8;24;0;0;1972;8;4;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;6.0;27518.7;19.0;42447.43684210526;38.0;14064.0;69.0;600.0;38587.759999999995;70.0;139.2;139.2;139.2;4975.683333333333;7149.637075301754;18.2;5216.225714285715;18.2;14.6;14.6;5213.917141608174;14.6;14.6;23;1
5237;24;0;1994;4;27;0;0;1957;4;29;69.375;16.625;5.75;1.125;6.0;61.05;8831.5;2.27125;2.81375;122.375;7.0;39839.5;21.0;49354.51315789474;38.0;37807.1;78.0;800.0;48152.95333333333;90.0;196.5;193.5;186.1;12077.481818181817;11750.051683275113;176.5;11089.6875;16.3;14.6;14.6;4921.846919002584;14.6;14.6;38;1
6726;60;0;1994;6;29;0;1;1955;10;20;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;7.0;25906.1;20.0;33935.93953488372;43.0;16467.9;87.0;1000.0;30461.404166666664;96.0;156.1;119.8;100.0;3903.6789473684216;5824.995532337718;12.8;3897.741025641027;5.0;14.6;14.6;2386.292795111279;14.6;14.6;40;1
6933;48;0;1995;4;2;0;1;1965;7;23;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;8.0;23579.7;15.0;42203.17272727272;22.0;400.0;22.0;400.0;42203.17272727272;22.0;184.8;184.8;70.0;10950.116666666667;13612.244491822483;70.0;10950.116666666667;70.0;14.6;14.6;10061.248401719893;14.6;14.6;30;1
5145;48;0;1995;1;18;0;0;1935;1;29;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;5.0;35709.2;19.0;59707.03666666665;30.0;700.0;35.0;700.0;56105.49999999999;35.0;198.9;193.5;162.0;21063.63333333333;22423.673647826807;55.7;20681.70625;55.7;14.6;14.6;6153.081086656859;14.6;14.6;60;1
7008;12;0;1995;3;4;0;0;1961;8;19;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;8.0;25349.1;25.0;40812.194117647065;34.0;300.0;36.0;300.0;39063.766666666685;36.0;141.5;141.5;64.2;9304.400000000001;10209.234276216148;64.2;9289.213333333335;64.2;14.6;14.6;4336.640219669347;14.6;14.6;34;1
7227;60;2;1994;6;5;0;1;1955;11;18;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;8.0;38301.4;34.0;68171.26666666666;60.0;6005.6;114.0;500.0;63527.41999999999;130.0;309.5;309.5;88.2;21190.692000000003;16273.867970279838;88.2;19734.915555555555;88.2;30.0;30.0;17820.404076876534;30.0;30.0;40;1
6600;36;0;1995;4;22;0;0;1954;12;5;26.9;16.1;5.2;2.1;7.0;80.19999999999999;9334.2;4.802;5.857000000000001;112.3;5.0;39854.4;11.0;38509.05;18.0;700.0;18.0;700.0;38509.05;18.0;176.8;156.9;27.8;8711.658333333335;10570.55529456134;27.8;8711.658333333335;27.8;14.6;14.6;9103.612682446457;14.6;14.6;41;1
6712;60;0;1994;5;10;0;1;1965;2;17;69.375;16.625;5.75;1.125;6.0;61.05;8831.5;2.27125;2.81375;122.375;11.0;17480.8;29.0;32704.656896551725;58.0;15736.1;122.0;900.0;34922.881250000006;144.0;151.4;99.7;96.9;7425.139999999999;11362.813934446085;88.3;7622.76153846154;83.4;14.6;14.6;2214.1126709208284;14.6;14.6;30;1
7057;36;2;1994;7;1;0;0;1973;5;30;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;11.0;23946.7;27.0;43661.65178571428;56.0;16047.7;115.0;800.0;45873.61666666666;126.0;187.5;140.1;140.1;21963.825;23415.316138223596;102.1;20392.665384615386;102.1;30.0;30.0;4679.275445031654;30.0;30.0;22;1
7176;36;0;1993;12;8;0;0;1976;11;25;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;7.0;32611.2;22.0;52292.28936170212;47.0;14181.6;100.0;200.0;50676.8198757764;161.0;257.4;247.4;150.1;21991.684615384616;24729.0556941575;150.1;22092.973076923077;150.1;14.6;14.6;5373.585864144477;14.6;14.6;19;1
7304;60;2;1995;5;26;0;1;1945;10;30;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;6.0;24404.4;12.0;59352.833333333336;18.0;200.0;18.0;200.0;59352.833333333336;18.0;262.6;206.3;39.0;21108.227272727272;24734.340292075343;39.0;21108.227272727272;39.0;8500.0;8500.0;23234.61682920551;8500.0;8500.0;50;1
6362;12;0;1994;7;28;0;1;1976;5;8;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;4.0;42602.0;14.0;50981.37;30.0;18341.9;66.0;800.0;42164.027631578945;76.0;18954.0;206.1;195.7;11292.927272727275;10963.434607374726;135.4;10800.17391304348;14.1;1900.0;14.6;6475.4585683177675;14.6;14.6;19;1
5880;36;0;1995;4;26;0;1;1967;5;29;26.9;16.1;5.2;2.1;7.0;80.19999999999999;9334.2;4.802;5.857000000000001;112.3;3.0;45132.1;7.0;58338.23333333333;18.0;900.0;19.0;900.0;55315.16842105263;19.0;19430.0;424.6;19.1;14734.853846153846;17545.723670722702;19.1;13746.65;19.1;20100.0;20100.0;9757.219549304675;20100.0;20100.0;28;1
6535;12;0;1994;9;3;0;0;1972;12;10;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;10.0;24553.0;26.0;43832.494230769225;52.0;19349.8;98.0;500.0;41502.02571428572;105.0;134.4;134.4;134.4;11451.758333333333;12120.968070508554;114.5;11083.800000000003;71.6;14.6;14.6;4559.806579681343;14.6;14.6;23;1
5449;24;0;1994;12;9;0;1;1980;7;9;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6.0;19654.6;19.0;26957.671794871792;39.0;300.0;52.0;300.0;27019.571153846155;52.0;100.0;100.0;97.1;5438.992857142858;6250.020683099842;58.5;5352.908333333333;58.5;14.6;14.6;1931.8730605766564;14.6;14.6;15;1
6342;36;0;1995;3;27;0;0;1976;8;8;69.375;16.625;5.75;1.125;6.0;61.05;8831.5;2.27125;2.81375;122.375;10.0;41876.3;31.0;76977.51346153844;52.0;400.0;56.0;400.0;72667.63571428572;56.0;236.1;236.1;106.3;20800.79090909091;17879.59682281958;15.9;18483.857692307694;15.9;14.6;14.6;16989.66720859545;14.6;14.6;19;-1
5409;60;0;1994;11;21;0;1;1951;3;24;69.375;16.625;5.75;1.125;6.0;61.05;8831.5;2.27125;2.81375;122.375;8.0;38747.5;18.0;68513.42702702702;37.0;600.0;59.0;600.0;67475.90169491526;59.0;281.9;281.9;220.7;22368.25833333333;23753.00270049924;67.2;22366.575;67.2;14.6;14.6;17563.57739396039;14.6;14.6;44;1
6955;48;1;1994;7;22;0;0;1970;4;2;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;10.0;49624.1;22.0;78226.7340425532;47.0;40588.7;101.0;200.0;75924.24097222222;144.0;304.3;304.3;217.4;17326.372727272726;14677.737601816985;217.4;18358.171428571426;200.0;100.0;100.0;9465.387504273695;100.0;100.0;25;1
6985;36;1;1994;12;1;0;0;1971;10;9;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;7.0;24011.0;23.0;34578.02127659575;47.0;500.0;72.0;500.0;36840.57361111111;72.0;138.2;137.6;122.4;9600.746153846154;10838.529722139083;104.9;9973.764;104.9;100.0;100.0;2725.0735081828525;100.0;100.0;24;1
5125;48;0;1995;2;6;0;0;1970;12;18;26.9;16.1;5.2;2.1;7.0;80.19999999999999;9334.2;4.802;5.857000000000001;112.3;7.0;15853.7;22.0;24516.4925;40.0;500.0;51.0;500.0;23255.14901960784;51.0;98.0;98.0;98.0;3013.7000000000003;3151.0473221877623;15.7;3179.5086956521745;15.7;14.6;14.6;927.1895901054972;14.6;14.6;25;1
5805;24;0;1995;7;22;0;0;1968;5;6;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;3.0;19907.4;9.0;26886.19166666667;12.0;600.0;12.0;600.0;26886.19166666667;12.0;122.7;29.4;29.4;6195.533333333334;5852.680097399822;29.4;6195.533333333334;29.4;8100.0;3500.0;2950.1412395567327;3500.0;3500.0;27;-1
