loan_id;account_id;date;amount;duration;payments;status;frequency;account_year;account_month;account_day;disp_id;disp_type;gender;birth_year;birth_month;birth_day;inhabitants;less499;less1999;less9999;more10000;cities;ratioUrb;salary;unemploymant95;unemploymant96;enterpreneurs;crime95;crime96;balance_m1_min;balance_m1_max;balance_m1_mean;balance_m1_std;num_trans_m1;balance_m3_min;balance_m3_max;balance_m3_mean;balance_m3_std;num_trans_m3;balance_m6_min;balance_m6_max;balance_m6_mean;balance_m6_std;num_trans_m6;balance_y1_min;balance_y1_max;balance_y1_mean;balance_y1_std;num_trans_y1;balance_all_min;balance_all_max;balance_all_mean;balance_all_std;num_trans;credit_m1_min;credit_m1_max;credit_m1_mean;credit_m1_std;credit_m1_sum;credit_m3_min;credit_m3_max;credit_m3_mean;credit_m3_std;credit_m3_sum;credit_m6_min;credit_m6_max;credit_m6_mean;credit_m6_std;credit_m6_sum;credit_y1_min;credit_y1_max;credit_y1_mean;credit_y1_std;credit_y1_sum;credit_all_min;credit_all_max;credit_all_mean;credit_all_std;credit_all_sum;withdrawal_m1_min;withdrawal_m1_max;withdrawal_m1_mean;withdrawal_m1_std;withdrawal_m1_sum;withdrawal_m3_min;withdrawal_m3_max;withdrawal_m3_mean;withdrawal_m3_std;withdrawal_m3_sum;withdrawal_m6_min;withdrawal_m6_max;withdrawal_m6_mean;withdrawal_m6_std;withdrawal_m6_sum;withdrawal_y1_min;withdrawal_y1_max;withdrawal_y1_mean;withdrawal_y1_std;withdrawal_y1_sum;withdrawal_all_min;withdrawal_all_max;withdrawal_all_mean;withdrawal_all_std;withdrawal_all_sum;age
6888;9265;940711;39576;12;3298;1;0;1993;2;4;11101;0;1;1980;5;2;1204953.0;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;85677.0;99107.0;23901.1;37757.4;32870.92857142857;4289.723691845543;7.0;23901.1;76128.2;44265.145454545454;15278.016470195003;22.0;5435.8;96343.1;53849.836;25426.157772148505;50.0;5435.8;103467.2;50777.174489795914;28118.199819305904;98.0;300.0;103467.2;48944.82782608695;26896.854140265692;115.0;88.3;163.0;125.65;52.8208765546351;251.3;88.3;49603.0;7596.775;17327.77001304553;60774.2;48.1;49603.0;10764.794999999998;18134.075705915326;215295.89999999997;47.3;49603.0;9477.029268292683;15266.049822911687;388558.2;21.3;49603.0;9203.384905660376;15028.592443283113;487779.39999999997;14.6;9493.0;3624.9199999999996;3581.6660274235505;18124.6;14.6;25300.0;5633.842857142858;6566.512121446125;78873.8;14.6;34800.0;6694.92;8553.06497346278;200847.6;14.6;38400.0;7024.17894736842;9029.048559169156;400378.19999999995;14.6;38400.0;7481.906451612903;8982.28952117737;463878.19999999995;14
6066;5228;940711;173808;24;7242;1;1;1993;6;23;6317;0;1;1957;1;27;179118.36363636365;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6779.3;6174.272727272727;44750.9;94431.9;63335.475;18739.295433450607;8.0;44750.9;129915.3;67919.6894736842;24177.870081564135;19.0;24365.5;129915.3;58931.41219512195;23852.1306396011;41.0;24365.5;134416.6;62187.92328767124;24245.135279253678;73.0;1000.0;134416.6;61218.65866666667;24967.390839870237;75.0;339.6;49681.0;25010.3;34889.638533237914;50020.6;220.5;74522.0;29116.666666666668;32873.9403557083;174700.0;205.5;74522.0;27040.316666666666;28795.21588786561;324483.8;43.3;74522.0;27037.787500000002;28164.841270654113;648906.9;43.3;74522.0;26907.226923076923;27882.02200700025;699587.9;100.0;22600.0;9234.0;8640.810147202634;55404.0;100.0;32400.0;12775.923076923076;11484.623375493124;166087.0;100.0;32400.0;10077.793103448275;9855.97656022299;292256.0;100.0;38200.0;12350.122448979591;11307.871955030289;605156.0;100.0;38200.0;12350.122448979591;11307.871955030289;605156.0;37
5549;2824;940716;50460;60;841;1;0;1993;10;20;3414;0;1;1947;10;17;92102.83333333333;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;3385.3333333333335;3620.5833333333335;33997.1;49420.0;39227.28333333333;6272.147786657029;6.0;28898.6;51826.1;38797.23809523809;7051.849310108391;21.0;28898.6;51971.4;39919.08;7001.960303279781;35.0;800.0;51971.4;37570.62790697674;10371.123781863103;43.0;800.0;51971.4;37570.62790697674;10371.123781863103;43.0;152.5;15285.0;7718.75;10700.29336630543;15437.5;149.3;22927.5;8993.199999999999;10077.082351157005;53959.2;148.1;22927.5;8356.35;8821.593892210802;100276.20000000001;32.6;22927.5;8327.073684210525;8763.374599170123;158214.4;32.6;22927.5;8327.073684210525;8763.374599170123;158214.4;14.6;7289.0;3150.9;3457.699182982811;12603.6;14.6;9300.0;3679.3866666666663;3469.4185272106306;55190.799999999996;14.6;15000.0;4734.060869565217;4505.920420325719;108883.4;14.6;15000.0;4861.808333333333;4451.09332518346;116683.4;14.6;15000.0;4861.808333333333;4451.09332518346;116683.4;47
5060;426;940719;252060;60;4201;-1;0;1993;11;29;512;0;1;1965;8;3;1204953.0;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;85677.0;99107.0;38544.5;96183.5;65952.37272727273;21314.241013420626;11.0;28523.5;96183.5;58548.27096774193;19628.48342812376;31.0;28523.5;106259.6;60568.26071428571;18814.52503428405;56.0;900.0;106259.6;57340.50819672131;21418.91385588366;61.0;900.0;106259.6;57340.50819672131;21418.91385588366;61.0;201.6;26221.0;16952.120000000003;9889.653875237495;84760.6;201.6;49937.0;17047.940000000002;16105.515090400278;170479.40000000002;107.6;49937.0;15691.377272727272;13174.718267483147;345210.3;8.2;49937.0;14985.173076923076;12929.512964023283;389614.5;8.2;49937.0;14985.173076923076;12929.512964023283;389614.5;14.6;16200.0;7197.933333333333;6714.891697314758;43187.6;14.6;33300.0;8432.466666666667;9186.936349258838;177081.80000000002;14.6;41700.0;9388.764705882353;10414.179714154954;319218.0;14.6;41700.0;9129.085714285715;10374.268327910928;319518.0;14.6;41700.0;9129.085714285715;10374.268327910928;319518.0;29
6004;4937;940723;143904;24;5996;1;0;1993;2;20;5965;0;0;1951;4;10;92102.83333333333;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;3385.3333333333335;3620.5833333333335;38336.2;78519.8;59435.571428571435;16739.32916912685;7.0;32244.5;88393.5;58702.023076923084;18329.809594915223;26.0;17960.4;88393.5;50076.8568627451;19368.59371551022;51.0;17960.4;110916.3;53722.71568627451;21079.46511360739;102.0;700.0;134571.2;49727.45611510792;23416.563215441547;139.0;321.3;321.3;321.3;0.0;321.3;139.7;36433.0;14201.325;14902.194196517312;113610.6;129.4;42359.0;13540.98125;15656.595496561771;216655.7;129.4;46108.0;14710.815625;16330.216813607387;470746.1;6.7;46108.0;14003.602127659573;16026.467471715405;658169.2999999999;14.6;22482.0;6697.266666666666;8375.920502647257;40183.6;14.6;22482.0;5596.377777777777;6497.647123070606;100734.79999999999;14.6;22482.0;5803.759999999999;6357.523995800289;203131.59999999998;14.6;36200.0;6584.917142857143;8706.351320198166;460944.19999999995;14.6;60500.0;6737.315217391304;9831.505739292628;619833.0;43
5126;790;940724;208128;48;4336;-1;0;1993;5;11;946;0;0;1951;8;6;146784.92857142858;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;3770.0;3845.785714285714;42545.6;81474.6;54890.857142857145;12650.033144997047;7.0;27105.2;81474.6;44496.21333333333;13864.386275936668;15.0;-1069.7;81474.6;29752.93103448275;19933.156299601917;29.0;-1069.7;96064.0;37039.427586206904;23147.35286108796;58.0;-1069.7;96064.0;36369.975;22812.186440376034;64.0;141.9;38929.0;18470.975;17353.37676848995;73883.9;55.7;38929.0;14867.4;16433.96977006266;104071.8;30.9;38929.0;10158.1;13773.516360821524;121897.2;30.9;47493.0;12282.050000000001;16294.394120464973;294769.2;30.9;47493.0;11823.668965517241;15657.199379475416;342886.4;14.6;15900.0;6504.866666666666;8331.576744730455;19514.6;14.6;15900.0;4455.475;5420.2079516643735;35643.8;14.6;20995.0;4434.270588235295;5852.85431389727;75382.6;14.6;36500.0;7326.817647058824;9615.888048857683;249111.80000000002;14.6;36500.0;7468.908571428572;9510.645578055937;261411.80000000002;43
7220;10911;940728;131292;36;3647;1;2;1993;5;29;13104;0;0;1954;3;20;1204953.0;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;85677.0;99107.0;20291.3;42173.3;29283.3;8356.89224532661;6.0;19705.6;52528.6;32362.22000000001;10088.725457532964;20.0;17896.6;52528.6;31998.115384615397;9388.752298124951;39.0;17896.6;70288.4;37137.65324675323;12130.584911013635;77.0;1000.0;70288.4;36635.11566265058;12494.312333486103;83.0;104.7;21882.0;10993.35;15398.8765059338;21986.7;104.7;32823.0;11312.114285714286;13809.05291254359;79184.8;104.7;32823.0;11169.284615384617;12431.850222703923;145200.7;104.7;32823.0;11538.412;12280.850915697984;288460.3;12.1;32823.0;11868.186206896553;12564.75640172952;344177.4;30.0;7312.0;3510.5;2981.1520703692163;14042.0;30.0;24000.0;5994.307692307692;6436.590134854212;77926.0;30.0;24000.0;5198.153846153846;5216.230728733596;135152.0;30.0;24000.0;5661.846153846154;5255.463112313402;294416.0;30.0;24000.0;5792.888888888889;5269.070100432375;312816.0;40
6668;8129;940730;74736;36;2076;1;0;1993;6;26;9735;0;0;1965;10;29;112252.81818181818;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;2765.4545454545455;2786.0;24731.7;45343.7;36690.7;9580.829957089658;4.0;24393.9;56071.9;35171.566666666666;8690.403175917674;18.0;24393.9;56071.9;36658.84102564102;7880.892903850225;39.0;20428.5;62084.0;39027.295312500006;9238.952659385079;64.0;700.0;62084.0;37912.99850746269;10605.688112953358;67.0;20612.0;20612.0;20612.0;0.0;20612.0;146.6;30918.0;14489.4;13747.407322109866;72447.0;146.6;30918.0;11247.4;11917.565054764562;134968.8;16.5;30918.0;11239.195833333331;11663.793713229177;269740.69999999995;16.5;30918.0;11194.334615384616;11537.56596177694;291052.7;1900.0;10200.0;6094.666666666667;4150.721061855799;18284.0;14.6;14100.0;5764.707692307692;4389.1673679756805;74941.2;14.6;14100.0;5230.059259259258;4470.15994751343;141211.59999999998;14.6;20000.0;6422.719999999999;5806.818417776265;256908.8;14.6;20000.0;6288.019512195122;5798.282048297561;257808.8;29
5395;2176;940730;299088;36;8308;-1;0;1993;6;6;2635;0;1;1966;12;10;179118.36363636365;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6779.3;6174.272727272727;5250.5;19448.5;11638.75;5870.85674468954;4.0;5250.5;57629.1;26920.385714285712;16848.44461650053;21.0;5250.5;94205.6;43887.14705882353;24427.853575403245;51.0;5250.5;193909.9;52658.92352941176;33914.11240438217;119.0;500.0;193909.9;51992.85476190475;33855.698025767204;126.0;3600.0;14198.0;8899.0;7493.917667015031;17798.0;117.1;35530.0;10724.14;15016.097679423905;53620.7;95.1;38686.0;13560.16111111111;13972.526310801699;244082.9;95.1;47189.0;17744.652500000004;17000.6192236996;709786.1000000001;46.2;47189.0;17668.680434782607;16697.64522902848;812759.2999999999;1085.0;5135.0;3110.0;2863.7824638055176;6220.0;14.6;39000.0;8022.7;9786.276451167047;128363.2;14.6;39000.0;7457.018181818181;9123.612537581212;246081.59999999998;14.6;59400.0;9962.159493670886;12582.036143538633;787010.6;14.6;59400.0;9916.3825;12508.852148543458;793310.6;28
6836;9093;940803;189300;60;3155;1;0;1993;6;16;10887;0;0;1953;12;5;112252.81818181818;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;2765.4545454545455;2786.0;24385.7;31913.7;26882.1875;2833.6455895126137;8.0;12805.3;57893.3;31853.799999999996;13669.303064165342;26.0;12805.3;57893.3;30556.350000000002;11005.775944912191;52.0;12805.3;61043.3;33136.142268041236;11905.668588899813;97.0;800.0;61043.3;32354.031372549023;12250.07957247933;102.0;85.7;18942.0;6374.3;10883.948503645173;19122.9;85.7;28413.0;7435.866666666667;11332.123551545843;66922.8;76.6;28413.0;6911.144444444445;10121.862739589238;124400.6;73.0;28413.0;6791.427027027027;9862.44775858995;251282.80000000002;43.8;28413.0;6502.74761904762;9621.692061810712;273115.4;14.6;3500.0;1508.52;1536.9987156793593;7542.6;14.6;24960.0;4376.929411764706;6283.545879891852;74407.8;14.6;24960.0;3509.2823529411767;4700.789132492968;119315.6;14.6;24960.0;4142.723333333333;5123.949766632353;248563.4;14.6;24960.0;4142.723333333333;5123.949766632353;248563.4;41
6064;5215;940804;14628;12;1219;1;0;1993;7;1;6301;0;1;1949;3;8;146784.92857142858;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;3770.0;3845.785714285714;28439.6;43926.6;36099.37777777778;5747.641642834428;9.0;24236.9;48427.3;35218.98888888889;7105.041708172571;27.0;14203.6;48427.3;31760.189090909098;7404.949737836091;55.0;14203.6;52184.7;33576.843877551015;8117.813841075946;98.0;200.0;52184.7;32788.14215686275;9015.768165055431;102.0;160.7;15487.0;7823.85;10837.330660499383;15647.7;146.5;23230.5;9112.933333333332;10209.328618213181;54677.6;110.1;23230.5;8460.975;8944.077698894595;101531.7;94.5;23230.5;8158.392000000001;8695.945886202759;203959.80000000002;49.4;23230.5;7799.868965517241;8444.546604681942;226196.19999999998;2.0;7200.0;2124.8;2903.770562561718;14873.6;2.0;11300.0;2366.7047619047617;3307.2908735816072;49700.799999999996;2.0;11300.0;2044.6883720930234;2862.410255545499;87921.6;2.0;14100.0;2620.457534246575;3466.535035879079;191293.4;2.0;14100.0;2620.457534246575;3466.535035879079;191293.4;45
6919;9403;940805;120888;36;3358;1;2;1993;3;27;11266;0;1;1944;4;20;1204953.0;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;85677.0;99107.0;25638.4;63114.4;35575.82857142857;15411.840933268839;7.0;20849.5;63114.4;35122.5105263158;14806.474818128825;19.0;18541.3;63114.4;32348.77222222222;12061.29309657518;36.0;13447.2;73238.9;35910.4705128205;15608.66196203132;78.0;600.0;116468.4;40838.755208333336;21557.46454343963;96.0;120.0;37386.0;13002.0;21128.433259472884;39006.0;106.3;38389.0;11929.271428571428;17847.65555067988;83504.9;106.3;38389.0;9803.975;15433.864175431952;117647.70000000001;87.7;38389.0;10582.868;14203.685152356295;264571.7;85.0;48618.0;13123.877777777778;16118.72615427891;472459.6;30.0;11100.0;4463.75;4696.14269906697;17855.0;30.0;27000.0;4838.75;7583.789867210193;58065.0;30.0;27000.0;4301.25;5869.897830752956;103230.0;30.0;27000.0;4621.226415094339;5763.505118887522;244925.0;30.0;49200.0;7007.416666666667;9846.364832600235;420445.0;50
6841;9104;940807;172080;48;3585;1;0;1994;1;21;10900;0;1;1957;3;5;92102.83333333333;62.666666666666664;26.666666666666668;4.666666666666667;1.5833333333333333;5.5;52.44166666666666;9357.25;2.4641666666666664;2.8783333333333334;129.75;3385.3333333333335;3620.5833333333335;57817.5;89717.5;64411.96000000001;14147.166992122486;5.0;40925.8;119138.8;71833.26400000001;16050.268093785848;25.0;35676.9;119138.8;64860.799999999996;17160.99688972611;38.0;200.0;119138.8;60743.957142857136;21110.311874741456;42.0;200.0;119138.8;60743.957142857136;21110.311874741456;42.0;132.7;26917.0;9107.866666666667;15423.32347204497;27323.600000000002;121.5;45518.0;13827.775000000001;16388.427002010514;165933.30000000002;60.8;45518.0;11383.257142857145;14132.823148280439;239048.40000000002;19.3;45518.0;10713.956;13937.004333610099;267848.9;19.3;45518.0;10713.956;13937.004333610099;267848.9;14.6;31900.0;15957.3;22546.38256084554;31914.6;14.6;40100.0;12855.753846153848;13197.651022348342;167124.80000000002;14.6;40100.0;12331.729411764705;12005.845083737584;209639.4;14.6;40100.0;12331.729411764705;12005.845083737584;209639.4;14.6;40100.0;12331.729411764705;12005.845083737584;209639.4;37
6038;5120;940810;323472;48;6739;1;0;1993;6;21;6178;0;1;1940;10;15;1204953.0;0.0;0.0;0.0;1.0;1.0;100.0;12541.0;0.29;0.43;167.0;85677.0;99107.0;38864.4;99294.4;66591.45714285715;19915.283664132356;7.0;18707.2;99294.4;48282.61304347827;21712.062453314753;23.0;7618.0;99294.4;44074.490243902444;23250.354195816082;41.0;7618.0;119934.1;46850.949090909075;25846.23899226226;55.0;200.0;119934.1;45414.07368421052;26516.428001628443;57.0;230.0;33292.0;20143.333333333332;17538.372140347958;60430.0;118.7;44802.0;18263.66;16634.560520341045;182636.6;101.5;44802.0;15317.075;15551.257434068368;245073.2;52.9;44802.0;14500.665384615384;15851.942655383089;377017.3;52.9;44802.0;13879.189285714285;15498.39991005856;388617.3;14.6;30100.0;13178.65;13149.181848693095;52714.6;14.6;30100.0;10751.215384615383;9915.201806136387;139765.8;14.6;30100.0;9365.503999999999;9230.29152575367;234137.59999999998;14.6;33900.0;11015.089655172413;10581.742338519576;319437.6;14.6;33900.0;11015.089655172413;10581.742338519576;319437.6;54
6729;8519;940811;74688;12;6224;1;0;1993;4;2;10202;0;1;1945;1;26;85930.6;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;2476.9;2586.3;28933.3;73915.8;48704.1875;14135.613086450176;8.0;25101.2;81120.2;48375.99545454546;14214.140852601588;22.0;11374.1;81120.2;41004.040425531915;14755.53109286347;47.0;11374.1;98048.4;44726.70106382978;15993.087625323922;94.0;1100.0;104902.4;48484.62410714286;20930.65093441297;112.0;217.9;37346.0;12596.333333333334;21433.840370855927;37789.0;153.3;56019.0;14659.533333333335;22343.110220938357;131935.80000000002;114.1;56019.0;13604.111111111111;19971.818114854002;244874.0;114.1;56019.0;13617.99722222222;19674.714265828414;490247.89999999997;96.1;56019.0;13496.946938775509;19696.852104768564;661350.3999999999;14.6;13711.0;9085.119999999999;5561.130889666238;45425.6;14.6;21000.0;8798.215384615385;6512.574254707344;114376.8;14.6;21000.0;8094.813793103449;5722.749442090385;234749.6;14.6;38400.0;9000.296551724137;7572.8053422239755;522017.19999999995;14.6;38400.0;10038.368253968254;8946.80837323361;632417.2;49
7198;10788;940823;45768;12;3814;1;2;1993;11;22;12952;0;1;1977;5;27;179118.36363636365;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6779.3;6174.272727272727;41583.4;78327.5;51562.38;15947.156282453621;5.0;28255.3;78327.5;40484.354545454546;14791.075255055912;11.0;25196.6;78327.5;38212.742105263154;12601.91294307318;19.0;800.0;78327.5;32555.818518518518;14361.643030576997;27.0;800.0;78327.5;32555.818518518518;14361.643030576997;27.0;33.5;36574.0;11876.05;17217.168086244612;47504.2;33.5;36574.0;6339.988888888889;12095.284669597946;57059.9;24.2;36574.0;5522.885714285714;10739.326956339713;77320.4;24.2;36574.0;4701.254545454546;8986.486653739352;103427.6;24.2;36574.0;4701.254545454546;8986.486653739352;103427.6;23900.0;23900.0;23900.0;0.0;23900.0;6800.0;23900.0;15350.0;12091.525958289963;30700.0;1000.0;23900.0;9800.0;8867.63779143014;49000.0;1000.0;23900.0;9800.0;8867.63779143014;49000.0;1000.0;23900.0;9800.0;8867.63779143014;49000.0;17
6686;8260;940825;224604;36;6239;1;0;1993;3;24;9890;0;0;1976;5;24;85930.6;40.9;16.1;5.3;1.3;6.9;65.69;9015.4;2.138;2.646;111.7;2476.9;2586.3;37856.4;75291.4;52947.5;16656.09792178228;6.0;15574.1;109178.4;50128.23181818182;23236.416329451622;22.0;15574.1;109178.4;55631.92368421052;21602.38857943703;38.0;15574.1;109178.4;56495.272000000004;19340.92020612284;75.0;200.0;109178.4;57496.989247311845;21234.856010411902;93.0;161.9;37435.0;18798.45;26356.061765844304;37596.9;161.9;56152.0;21937.7;24772.37951251353;131626.2;161.9;56152.0;20381.983333333334;21690.18832047981;244583.8;161.9;56152.0;20393.066666666666;21202.434032269823;489433.6;32.7;56152.0;20475.04411764706;21195.726924536222;696151.5;14.6;17300.0;8754.65;7314.2382303285685;35018.6;14.6;23700.0;9163.8625;7099.402513721371;146621.8;14.6;27300.0;9803.446153846153;8630.668808811088;254889.59999999998;14.6;35300.0;9915.41568627451;9521.877616423615;505686.2;14.6;40000.0;11116.342372881356;10673.707976082671;655864.2;18
5836;4259;940827;79632;24;3318;1;0;1994;4;8;5133;0;1;1959;8;10;146784.92857142858;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;3770.0;3845.785714285714;55152.5;99262.5;81653.5;18960.616480835568;4.0;38043.9;119373.5;73610.88181818182;24295.461854174257;11.0;900.0;119373.5;63494.2;29061.537055175406;16.0;900.0;119373.5;63494.2;29061.537055175406;16.0;900.0;119373.5;63494.2;29061.537055175406;16.0;298.6;44110.0;22204.3;30979.338033276308;44408.6;270.4;66165.0;25871.666666666668;29166.319831111134;155230.0;112.5;66165.0;24446.25;26215.867427412482;244462.5;112.5;66165.0;24446.25;26215.867427412482;244462.5;112.5;66165.0;24446.25;26215.867427412482;244462.5;9516.0;27300.0;18408.0;12575.186996621562;36816.0;9516.0;64300.0;29023.2;21040.339617030902;145116.0;9516.0;64300.0;25786.0;20421.39799328146;154716.0;9516.0;64300.0;25786.0;20421.39799328146;154716.0;9516.0;64300.0;25786.0;20421.39799328146;154716.0;35
7061;10105;940827;121896;24;5079;1;0;1993;4;28;12124;0;0;1965;3;7;146784.92857142858;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;3770.0;3845.785714285714;22951.2;57417.2;35600.52;14104.530503068861;5.0;22951.2;133454.9;64089.52692307692;29425.22399831216;26.0;22951.2;133454.9;59112.47708333334;24726.45510604312;48.0;22951.2;133454.9;57006.63780487806;21296.76606935892;82.0;600.0;133454.9;54422.59677419356;21910.82755637759;93.0;257.4;34466.0;17361.7;24189.13303489813;34723.4;257.4;49558.0;23695.64;19982.057507462927;236956.4;181.7;49558.0;18514.21052631579;18214.379867806972;351770.0;142.0;49558.0;17139.771875;17472.162998032858;548472.7;17.7;49558.0;16312.041025641025;17543.162379170888;636169.6;14.6;15500.0;6804.866666666666;7916.488555750797;20414.6;14.6;64900.0;15727.925;17462.394428390013;251646.8;14.6;64900.0;12517.296551724137;14276.925855841726;363001.6;14.6;64900.0;11121.048;12299.544430359349;556052.4;14.6;64900.0;11004.674074074075;11993.750194591288;594252.4;29
5595;3050;940902;82896;12;6908;1;0;1993;5;8;3687;0;0;1972;2;6;146784.92857142858;59.785714285714285;35.42857142857143;8.142857142857142;1.5;5.857142857142857;54.86428571428572;8728.5;3.2278571428571428;3.8285714285714287;113.35714285714286;3770.0;3845.785714285714;48086.0;90094.8;74499.22;14214.834751671699;10.0;43294.6;90094.8;73764.41481481482;13315.39006109107;27.0;14782.2;90094.8;56810.7813559322;22203.549929199147;59.0;11724.2;107680.9;56441.16379310344;23624.353702134315;116.0;900.0;107680.9;57141.73095238094;24685.921391444037;126.0;299.9;41445.0;20872.45;29093.979222598617;41744.9;270.1;62168.0;24319.949999999997;27392.42394858476;145919.69999999998;149.2;62168.0;20987.576923076922;23685.118451929324;272838.5;130.5;62168.0;20955.06923076923;23234.445983922564;544831.7999999999;130.5;62168.0;20655.870588235295;23236.607640029655;702299.6000000001;14.6;16200.0;5288.575;5880.38423082564;42308.6;14.6;23100.0;5889.561904761905;7071.815928209401;123680.8;14.6;23100.0;5445.513043478261;5761.67610422942;250493.6;14.6;38600.0;6624.595555555556;7730.449465135499;596213.6;14.6;38600.0;7111.017391304347;8373.228028081146;654213.6;22
5723;3674;940910;23628;12;1969;1;0;1993;3;12;4428;0;0;1954;3;9;117897.7;26.9;16.1;5.2;2.1;7.0;80.19999999999999;9334.2;4.802;5.857000000000001;112.3;4863.4;4838.0;34698.7;140228.7;90521.73333333334;29268.253121997794;12.0;18864.4;140228.7;61428.45714285714;33405.65480317975;28.0;18864.4;140228.7;60361.29056603774;27722.516214478524;53.0;5756.0;140228.7;47024.80222222222;28596.46513563701;90.0;1000.0;140228.7;47420.84181818182;27950.210689709522;110.0;319.2;43694.0;21468.7;16676.664147844436;128812.2;128.9;43694.0;14516.107692307694;13481.330014101077;188709.40000000002;128.9;43694.0;14747.69090909091;12943.856138206269;324449.2;53.6;43694.0;12071.125000000002;12646.086886992241;434560.50000000006;1.7;43694.0;11783.88163265306;13077.30899914163;577410.2;14.6;35200.0;18152.933333333334;16248.774049344973;108917.6;14.6;35200.0;10870.186666666666;12476.65618538801;163052.8;14.6;35200.0;9542.535483870966;10671.546302623263;295818.6;14.6;35200.0;7790.725925925925;8981.635661709537;420699.19999999995;14.6;35200.0;8414.980327868852;9246.355267578312;513313.8;40
6120;5481;940911;209184;48;4358;1;0;1993;8;16;6616;0;0;1953;6;18;112252.81818181818;64.0909090909091;26.454545454545453;6.0;1.9090909090909092;7.818181818181818;62.945454545454545;8611.181818181818;2.3663636363636362;2.983636363636364;116.45454545454545;2765.4545454545455;2786.0;22169.2;58754.7;33578.42857142857;13813.456425977565;7.0;22169.2;74884.1;44979.329999999994;15019.003710110594;20.0;22169.2;93694.6;46852.79743589743;16514.934031713095;39.0;18297.8;110583.8;47048.98636363637;18834.227696003043;66.0;1000.0;110583.8;46230.33970588236;19403.33495061386;68.0;170.1;36430.0;18300.05;25639.621175146094;36600.1;170.1;36430.0;18310.166666666668;19849.286336658723;109861.0;170.1;54645.0;19825.15;21117.77970571459;237901.80000000002;70.1;54645.0;19816.524999999998;20662.170557435762;475596.6;70.1;54645.0;19731.792307692307;20444.230690948938;513026.6;14.6;14500.0;7819.719999999999;5682.305094941665;39098.6;14.6;33300.0;11378.628571428573;10030.496445067189;159300.80000000002;14.6;33300.0;9971.948148148147;9095.738641903876;269242.6;14.6;61800.0;11161.233333333334;11884.439745245627;468771.8;14.6;61800.0;11161.233333333334;11884.439745245627;468771.8;41
6895;9307;940919;41904;12;3492;1;0;1993;1;24;11153;0;0;1974;7;8;179118.36363636365;19.727272727272727;28.272727272727273;8.727272727272727;2.5454545454545454;5.454545454545454;65.14545454545454;9049.181818181818;4.842;5.697272727272728;102.81818181818181;6779.3;6174.272727272727;39204.7;54208.3;48469.40000000001;6132.235799717208;7.0;33389.7;81623.7;53972.15416666667;13529.787917646885;24.0;14573.4;81623.7;43652.3918367347;17333.541448035518;49.0;7917.2;81623.7;35324.646464646474;18302.466721201166;99.0;900.0;129123.0;36080.386713286716;20303.81712013583;143.0;206.3;213.3;209.8;4.949747468305833;419.6;96.0;48234.0;11567.7625;21130.199466771148;92542.1;96.0;48234.0;8325.283333333333;17157.993145410135;149855.09999999998;41.1;48234.0;7725.194871794871;14351.611949202757;301282.6;0.8;48546.0;7938.838095238093;14136.504224940167;500146.7999999999;14.6;4654.0;3000.7200000000003;1815.1137407887145;15003.6;14.6;21700.0;4700.674999999999;5547.6057009007645;75210.79999999999;14.6;21700.0;4355.374193548388;4431.655577092887;135016.6;14.6;23800.0;4539.253333333332;4960.15622100437;272355.19999999995;14.6;51700.0;5761.775;7916.295667358438;460942.0;20
